"","monitoring_period","grid","station","common_name","full_density_km2","Year","GridYear","Dist","AnthroDistPerc","EVI","MFADim1","MFADim2","PCADim1","PCADim2","MFAwLag","PCA1wLagNo","PCA2wLagNo","PCA2wLag1Y","MFADim1No2016","MFADim2No2016","ScaledMFADim1No2016","ScaledEvi","ScaledDirAlt","ScaledPCADim1","ScaledPCADim2","ScaledMFADim2No2016","ScaledBufAlt"
"2010","monitor_2019","CHR",111,"White-tailed Deer",0,"2019","CHR2019",12.1003310810811,95.7464682658615,920.1607884,-0.254525784869995,0.379873197476802,0.309635095452824,0.889658783669107,0.0124918416893851,-0.346464970449762,0.719934308832309,-0.396933628981753,-0.340684321499879,0.353670837100357,0.578127924906154,0.198768498729682,0.775834934771956,0.63983219133967,0.706432812789118,0.505308073945592,0.95929327700558
"2014","monitor_2019","CHR",112,"White-tailed Deer",1.477024716,"2019","CHR2019",12.1003310810811,95.7464682658615,920.1607884,-0.254525784869995,0.379873197476802,0.309635095452824,0.889658783669107,0.0124918416893851,-0.346464970449762,0.719934308832309,-0.396933628981753,-0.340684321499879,0.353670837100357,0.578127924906154,0.198768498729682,0.775834934771956,0.63983219133967,0.706432812789118,0.505308073945592,0.95929327700558
"2018","monitor_2019","CHR",113,"White-tailed Deer",0.941950283,"2019","CHR2019",12.1003310810811,95.7464682658615,920.1607884,-0.254525784869995,0.379873197476802,0.309635095452824,0.889658783669107,0.0124918416893851,-0.346464970449762,0.719934308832309,-0.396933628981753,-0.340684321499879,0.353670837100357,0.578127924906154,0.198768498729682,0.775834934771956,0.63983219133967,0.706432812789118,0.505308073945592,0.95929327700558
"2021","monitor_2019","CHR",114,"White-tailed Deer",0,"2019","CHR2019",12.1003310810811,95.7464682658615,920.1607884,-0.254525784869995,0.379873197476802,0.309635095452824,0.889658783669107,0.0124918416893851,-0.346464970449762,0.719934308832309,-0.396933628981753,-0.340684321499879,0.353670837100357,0.578127924906154,0.198768498729682,0.775834934771956,0.63983219133967,0.706432812789118,0.505308073945592,0.95929327700558
"2025","monitor_2019","CHR",115,"White-tailed Deer",3.257545551,"2019","CHR2019",12.1003310810811,95.7464682658615,920.1607884,-0.254525784869995,0.379873197476802,0.309635095452824,0.889658783669107,0.0124918416893851,-0.346464970449762,0.719934308832309,-0.396933628981753,-0.340684321499879,0.353670837100357,0.578127924906154,0.198768498729682,0.775834934771956,0.63983219133967,0.706432812789118,0.505308073945592,0.95929327700558
"2029","monitor_2019","CHR",116,"White-tailed Deer",0.012189812,"2019","CHR2019",12.1003310810811,95.7464682658615,920.1607884,-0.254525784869995,0.379873197476802,0.309635095452824,0.889658783669107,0.0124918416893851,-0.346464970449762,0.719934308832309,-0.396933628981753,-0.340684321499879,0.353670837100357,0.578127924906154,0.198768498729682,0.775834934771956,0.63983219133967,0.706432812789118,0.505308073945592,0.95929327700558
"2033","monitor_2019","CHR",117,"White-tailed Deer",0.042363961,"2019","CHR2019",12.1003310810811,95.7464682658615,920.1607884,-0.254525784869995,0.379873197476802,0.309635095452824,0.889658783669107,0.0124918416893851,-0.346464970449762,0.719934308832309,-0.396933628981753,-0.340684321499879,0.353670837100357,0.578127924906154,0.198768498729682,0.775834934771956,0.63983219133967,0.706432812789118,0.505308073945592,0.95929327700558
"2037","monitor_2019","CHR",118,"White-tailed Deer",0.362766734,"2019","CHR2019",12.1003310810811,95.7464682658615,920.1607884,-0.254525784869995,0.379873197476802,0.309635095452824,0.889658783669107,0.0124918416893851,-0.346464970449762,0.719934308832309,-0.396933628981753,-0.340684321499879,0.353670837100357,0.578127924906154,0.198768498729682,0.775834934771956,0.63983219133967,0.706432812789118,0.505308073945592,0.95929327700558
"2041","monitor_2019","CHR",119,"White-tailed Deer",0,"2019","CHR2019",12.1003310810811,95.7464682658615,920.1607884,-0.254525784869995,0.379873197476802,0.309635095452824,0.889658783669107,0.0124918416893851,-0.346464970449762,0.719934308832309,-0.396933628981753,-0.340684321499879,0.353670837100357,0.578127924906154,0.198768498729682,0.775834934771956,0.63983219133967,0.706432812789118,0.505308073945592,0.95929327700558
"2045","monitor_2019","CHR",120,"White-tailed Deer",0.337619971,"2019","CHR2019",12.1003310810811,95.7464682658615,920.1607884,-0.254525784869995,0.379873197476802,0.309635095452824,0.889658783669107,0.0124918416893851,-0.346464970449762,0.719934308832309,-0.396933628981753,-0.340684321499879,0.353670837100357,0.578127924906154,0.198768498729682,0.775834934771956,0.63983219133967,0.706432812789118,0.505308073945592,0.95929327700558
"2049","monitor_2019","CHR",121,"White-tailed Deer",0.047172504,"2019","CHR2019",12.1003310810811,95.7464682658615,920.1607884,-0.254525784869995,0.379873197476802,0.309635095452824,0.889658783669107,0.0124918416893851,-0.346464970449762,0.719934308832309,-0.396933628981753,-0.340684321499879,0.353670837100357,0.578127924906154,0.198768498729682,0.775834934771956,0.63983219133967,0.706432812789118,0.505308073945592,0.95929327700558
"2053","monitor_2019","CHR",122,"White-tailed Deer",0.177952312,"2019","CHR2019",12.1003310810811,95.7464682658615,920.1607884,-0.254525784869995,0.379873197476802,0.309635095452824,0.889658783669107,0.0124918416893851,-0.346464970449762,0.719934308832309,-0.396933628981753,-0.340684321499879,0.353670837100357,0.578127924906154,0.198768498729682,0.775834934771956,0.63983219133967,0.706432812789118,0.505308073945592,0.95929327700558
"2057","monitor_2019","CHR",123,"White-tailed Deer",0.17564723,"2019","CHR2019",12.1003310810811,95.7464682658615,920.1607884,-0.254525784869995,0.379873197476802,0.309635095452824,0.889658783669107,0.0124918416893851,-0.346464970449762,0.719934308832309,-0.396933628981753,-0.340684321499879,0.353670837100357,0.578127924906154,0.198768498729682,0.775834934771956,0.63983219133967,0.706432812789118,0.505308073945592,0.95929327700558
"2061","monitor_2019","CHR",124,"White-tailed Deer",0,"2019","CHR2019",12.1003310810811,95.7464682658615,920.1607884,-0.254525784869995,0.379873197476802,0.309635095452824,0.889658783669107,0.0124918416893851,-0.346464970449762,0.719934308832309,-0.396933628981753,-0.340684321499879,0.353670837100357,0.578127924906154,0.198768498729682,0.775834934771956,0.63983219133967,0.706432812789118,0.505308073945592,0.95929327700558
"2064","monitor_2019","CHR",125,"White-tailed Deer",0,"2019","CHR2019",12.1003310810811,95.7464682658615,920.1607884,-0.254525784869995,0.379873197476802,0.309635095452824,0.889658783669107,0.0124918416893851,-0.346464970449762,0.719934308832309,-0.396933628981753,-0.340684321499879,0.353670837100357,0.578127924906154,0.198768498729682,0.775834934771956,0.63983219133967,0.706432812789118,0.505308073945592,0.95929327700558
"2068","monitor_2019","CHR",126,"White-tailed Deer",0,"2019","CHR2019",12.1003310810811,95.7464682658615,920.1607884,-0.254525784869995,0.379873197476802,0.309635095452824,0.889658783669107,0.0124918416893851,-0.346464970449762,0.719934308832309,-0.396933628981753,-0.340684321499879,0.353670837100357,0.578127924906154,0.198768498729682,0.775834934771956,0.63983219133967,0.706432812789118,0.505308073945592,0.95929327700558
"2072","monitor_2019","DEW",10,"White-tailed Deer",0.671986838,"2019","DEW2019",12.8122865796374,58.3488517423251,1273.97306,0.35477442861542,-1.90609213590712,-0.307160699645402,0.613781267740082,0.086562832039092,-0.727031238842346,1.44280007316512,-0.226279441061175,0.46624858229595,-2.10183989338513,0.658071898589898,0.34878112162723,0.821813118198414,0.577033191223424,0.657862437520063,0.117446775637886,0.449560920077887
"2076","monitor_2019","DEW",12,"White-tailed Deer",0,"2019","DEW2019",12.8122865796374,58.3488517423251,1273.97306,0.35477442861542,-1.90609213590712,-0.307160699645402,0.613781267740082,0.086562832039092,-0.727031238842346,1.44280007316512,-0.226279441061175,0.46624858229595,-2.10183989338513,0.658071898589898,0.34878112162723,0.821813118198414,0.577033191223424,0.657862437520063,0.117446775637886,0.449560920077887
"2080","monitor_2019","DEW",13,"White-tailed Deer",0.063405918,"2019","DEW2019",12.8122865796374,58.3488517423251,1273.97306,0.35477442861542,-1.90609213590712,-0.307160699645402,0.613781267740082,0.086562832039092,-0.727031238842346,1.44280007316512,-0.226279441061175,0.46624858229595,-2.10183989338513,0.658071898589898,0.34878112162723,0.821813118198414,0.577033191223424,0.657862437520063,0.117446775637886,0.449560920077887
"2084","monitor_2019","DEW",14,"White-tailed Deer",0,"2019","DEW2019",12.8122865796374,58.3488517423251,1273.97306,0.35477442861542,-1.90609213590712,-0.307160699645402,0.613781267740082,0.086562832039092,-0.727031238842346,1.44280007316512,-0.226279441061175,0.46624858229595,-2.10183989338513,0.658071898589898,0.34878112162723,0.821813118198414,0.577033191223424,0.657862437520063,0.117446775637886,0.449560920077887
"2088","monitor_2019","DEW",15,"White-tailed Deer",0.73263554,"2019","DEW2019",12.8122865796374,58.3488517423251,1273.97306,0.35477442861542,-1.90609213590712,-0.307160699645402,0.613781267740082,0.086562832039092,-0.727031238842346,1.44280007316512,-0.226279441061175,0.46624858229595,-2.10183989338513,0.658071898589898,0.34878112162723,0.821813118198414,0.577033191223424,0.657862437520063,0.117446775637886,0.449560920077887
"2092","monitor_2019","DEW",16,"White-tailed Deer",2.567949645,"2019","DEW2019",12.8122865796374,58.3488517423251,1273.97306,0.35477442861542,-1.90609213590712,-0.307160699645402,0.613781267740082,0.086562832039092,-0.727031238842346,1.44280007316512,-0.226279441061175,0.46624858229595,-2.10183989338513,0.658071898589898,0.34878112162723,0.821813118198414,0.577033191223424,0.657862437520063,0.117446775637886,0.449560920077887
"2096","monitor_2019","DEW",17,"White-tailed Deer",0.012039007,"2019","DEW2019",12.8122865796374,58.3488517423251,1273.97306,0.35477442861542,-1.90609213590712,-0.307160699645402,0.613781267740082,0.086562832039092,-0.727031238842346,1.44280007316512,-0.226279441061175,0.46624858229595,-2.10183989338513,0.658071898589898,0.34878112162723,0.821813118198414,0.577033191223424,0.657862437520063,0.117446775637886,0.449560920077887
"2100","monitor_2019","DEW",18,"White-tailed Deer",0,"2019","DEW2019",12.8122865796374,58.3488517423251,1273.97306,0.35477442861542,-1.90609213590712,-0.307160699645402,0.613781267740082,0.086562832039092,-0.727031238842346,1.44280007316512,-0.226279441061175,0.46624858229595,-2.10183989338513,0.658071898589898,0.34878112162723,0.821813118198414,0.577033191223424,0.657862437520063,0.117446775637886,0.449560920077887
"2104","monitor_2019","DEW",19,"White-tailed Deer",0.283798901,"2019","DEW2019",12.8122865796374,58.3488517423251,1273.97306,0.35477442861542,-1.90609213590712,-0.307160699645402,0.613781267740082,0.086562832039092,-0.727031238842346,1.44280007316512,-0.226279441061175,0.46624858229595,-2.10183989338513,0.658071898589898,0.34878112162723,0.821813118198414,0.577033191223424,0.657862437520063,0.117446775637886,0.449560920077887
"2108","monitor_2019","DEW",2,"White-tailed Deer",0.095195778,"2019","DEW2019",12.8122865796374,58.3488517423251,1273.97306,0.35477442861542,-1.90609213590712,-0.307160699645402,0.613781267740082,0.086562832039092,-0.727031238842346,1.44280007316512,-0.226279441061175,0.46624858229595,-2.10183989338513,0.658071898589898,0.34878112162723,0.821813118198414,0.577033191223424,0.657862437520063,0.117446775637886,0.449560920077887
"2112","monitor_2019","DEW",20,"White-tailed Deer",0,"2019","DEW2019",12.8122865796374,58.3488517423251,1273.97306,0.35477442861542,-1.90609213590712,-0.307160699645402,0.613781267740082,0.086562832039092,-0.727031238842346,1.44280007316512,-0.226279441061175,0.46624858229595,-2.10183989338513,0.658071898589898,0.34878112162723,0.821813118198414,0.577033191223424,0.657862437520063,0.117446775637886,0.449560920077887
"2116","monitor_2019","DEW",22,"White-tailed Deer",1.136056588,"2019","DEW2019",12.8122865796374,58.3488517423251,1273.97306,0.35477442861542,-1.90609213590712,-0.307160699645402,0.613781267740082,0.086562832039092,-0.727031238842346,1.44280007316512,-0.226279441061175,0.46624858229595,-2.10183989338513,0.658071898589898,0.34878112162723,0.821813118198414,0.577033191223424,0.657862437520063,0.117446775637886,0.449560920077887
"2120","monitor_2019","DEW",23,"White-tailed Deer",0,"2019","DEW2019",12.8122865796374,58.3488517423251,1273.97306,0.35477442861542,-1.90609213590712,-0.307160699645402,0.613781267740082,0.086562832039092,-0.727031238842346,1.44280007316512,-0.226279441061175,0.46624858229595,-2.10183989338513,0.658071898589898,0.34878112162723,0.821813118198414,0.577033191223424,0.657862437520063,0.117446775637886,0.449560920077887
"2124","monitor_2019","DEW",24,"White-tailed Deer",0.392418279,"2019","DEW2019",12.8122865796374,58.3488517423251,1273.97306,0.35477442861542,-1.90609213590712,-0.307160699645402,0.613781267740082,0.086562832039092,-0.727031238842346,1.44280007316512,-0.226279441061175,0.46624858229595,-2.10183989338513,0.658071898589898,0.34878112162723,0.821813118198414,0.577033191223424,0.657862437520063,0.117446775637886,0.449560920077887
"2128","monitor_2019","DEW",3,"White-tailed Deer",0.969443119,"2019","DEW2019",12.8122865796374,58.3488517423251,1273.97306,0.35477442861542,-1.90609213590712,-0.307160699645402,0.613781267740082,0.086562832039092,-0.727031238842346,1.44280007316512,-0.226279441061175,0.46624858229595,-2.10183989338513,0.658071898589898,0.34878112162723,0.821813118198414,0.577033191223424,0.657862437520063,0.117446775637886,0.449560920077887
"2132","monitor_2019","DEW",4,"White-tailed Deer",0.105089043,"2019","DEW2019",12.8122865796374,58.3488517423251,1273.97306,0.35477442861542,-1.90609213590712,-0.307160699645402,0.613781267740082,0.086562832039092,-0.727031238842346,1.44280007316512,-0.226279441061175,0.46624858229595,-2.10183989338513,0.658071898589898,0.34878112162723,0.821813118198414,0.577033191223424,0.657862437520063,0.117446775637886,0.449560920077887
"2136","monitor_2019","DEW",5,"White-tailed Deer",0,"2019","DEW2019",12.8122865796374,58.3488517423251,1273.97306,0.35477442861542,-1.90609213590712,-0.307160699645402,0.613781267740082,0.086562832039092,-0.727031238842346,1.44280007316512,-0.226279441061175,0.46624858229595,-2.10183989338513,0.658071898589898,0.34878112162723,0.821813118198414,0.577033191223424,0.657862437520063,0.117446775637886,0.449560920077887
"2140","monitor_2019","DEW",6,"White-tailed Deer",2.98387132,"2019","DEW2019",12.8122865796374,58.3488517423251,1273.97306,0.35477442861542,-1.90609213590712,-0.307160699645402,0.613781267740082,0.086562832039092,-0.727031238842346,1.44280007316512,-0.226279441061175,0.46624858229595,-2.10183989338513,0.658071898589898,0.34878112162723,0.821813118198414,0.577033191223424,0.657862437520063,0.117446775637886,0.449560920077887
"2144","monitor_2019","DEW",7,"White-tailed Deer",0,"2019","DEW2019",12.8122865796374,58.3488517423251,1273.97306,0.35477442861542,-1.90609213590712,-0.307160699645402,0.613781267740082,0.086562832039092,-0.727031238842346,1.44280007316512,-0.226279441061175,0.46624858229595,-2.10183989338513,0.658071898589898,0.34878112162723,0.821813118198414,0.577033191223424,0.657862437520063,0.117446775637886,0.449560920077887
"2148","monitor_2019","DEW",9,"White-tailed Deer",0.239245314,"2019","DEW2019",12.8122865796374,58.3488517423251,1273.97306,0.35477442861542,-1.90609213590712,-0.307160699645402,0.613781267740082,0.086562832039092,-0.727031238842346,1.44280007316512,-0.226279441061175,0.46624858229595,-2.10183989338513,0.658071898589898,0.34878112162723,0.821813118198414,0.577033191223424,0.657862437520063,0.117446775637886,0.449560920077887
"2152","monitor_2019","FMM",1,"White-tailed Deer",0,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2155","monitor_2019","FMM",10,"White-tailed Deer",0,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2159","monitor_2019","FMM",11,"White-tailed Deer",0,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2163","monitor_2019","FMM",12,"White-tailed Deer",0,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2167","monitor_2019","FMM",13,"White-tailed Deer",0.082983725,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2171","monitor_2019","FMM",14,"White-tailed Deer",0,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2175","monitor_2019","FMM",15,"White-tailed Deer",0.036828989,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2179","monitor_2019","FMM",16,"White-tailed Deer",0,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2183","monitor_2019","FMM",17,"White-tailed Deer",0,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2186","monitor_2019","FMM",18,"White-tailed Deer",0,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2190","monitor_2019","FMM",19,"White-tailed Deer",0,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2194","monitor_2019","FMM",2,"White-tailed Deer",0.021533201,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2198","monitor_2019","FMM",20,"White-tailed Deer",0,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2202","monitor_2019","FMM",21,"White-tailed Deer",0,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2206","monitor_2019","FMM",22,"White-tailed Deer",0,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2210","monitor_2019","FMM",23,"White-tailed Deer",0,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2214","monitor_2019","FMM",24,"White-tailed Deer",0,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2218","monitor_2019","FMM",25,"White-tailed Deer",0,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2222","monitor_2019","FMM",3,"White-tailed Deer",0,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2225","monitor_2019","FMM",4,"White-tailed Deer",0,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2229","monitor_2019","FMM",5,"White-tailed Deer",0,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2232","monitor_2019","FMM",6,"White-tailed Deer",0,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2236","monitor_2019","FMM",7,"White-tailed Deer",0,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2240","monitor_2019","FMM",8,"White-tailed Deer",0.040367527,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2243","monitor_2019","FMM",9,"White-tailed Deer",0,"2019","FMM2019",4.88139295774648,89.7117171311496,1314.223416,2.29139271554327,3.13912304961686,-0.511627502443075,1.02898863648239,2.16559538228799,-1.43811478522255,-0.0779450490463292,-1.17054823831196,2.16071806624842,3.15554762614795,0.825945365139326,0.365846842521576,0.309634923883654,0.556215424833472,0.730962913455474,0.947879778319029,0.877039160157444
"2247","monitor_2019","LID",1,"White-tailed Deer",0,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2251","monitor_2019","LID",11,"White-tailed Deer",0,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2255","monitor_2019","LID",12,"White-tailed Deer",0,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2259","monitor_2019","LID",13,"White-tailed Deer",2.355188201,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2262","monitor_2019","LID",14,"White-tailed Deer",0,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2266","monitor_2019","LID",15,"White-tailed Deer",0.055153542,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
